place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere
ChIJsf__ZtC1EEcR5OLr8uAT6GI,Ieva Utena,en,en,5,a year ago,Very goog food for nice prices! Went there second time,1688204168,False
ChIJsf__ZtC1EEcR5OLr8uAT6GI,evelyn amaralgarcia,en,en,5,3 months ago,Amazing non touristic polish restaurant with delicious food,1721396675,False
ChIJY7DNZdq1EEcRJO5JArpc9do,Piotr Panek,en,en,5,2 years ago,"Fantastic place in Czestochowa.
Exceptional service, great tasty food, nice location...
One thing I would possibly improve is bartender - seems like that position needs additional training from cocktails.
Anyway, highly recommended 👍🙂⭐⭐⭐⭐⭐",1656059342,False
ChIJY7DNZdq1EEcRJO5JArpc9do,Ivan Garcia,en,en,5,2 years ago,"The meal was delicious, the environment incredible and the service very pleasant.
I strongly recommend this place during your visit to Czestochowa",1642453649,False
ChIJY7DNZdq1EEcRJO5JArpc9do,Yigal Alalouf,en,en,5,a year ago,"Excellent food, great service, very creative menu.",1694820537,False
ChIJY7DNZdq1EEcRJO5JArpc9do,Nihil Young Less Hate,en,en,5,2 years ago,"lovely dinner in a cozy restaurant. steak and tartare were great, pizza was great and desserts were delicious.",1643573092,False
ChIJY7DNZdq1EEcRJO5JArpc9do,Zbynek Smahel,en,en,5,2 months ago,Nice restaurant with nice meals. Just pizza could have more crispy edges,1724825327,False
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Arūnas Žižys,en,en,5,2 months ago,It was definitely worth deviating from the main road to try Polish cuisine.,1723537680,False
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Kristers Graudiņš,en,en,1,7 months ago,"this place is terrible we had to wait 40min for fries
the soup was okey i don’t really recommend this place",1710533430,False
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Robert B,en,en,4,7 years ago,Really good food in charming scenery,1502007835,False
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Peg Ross,en,en,3,7 years ago,Was with a group.  One table was served inedible food.,1500480425,False
ChIJi7oUnpq2EEcRsXWBrHMlRU0,Carmen Augustín sanchez,en,en,1,5 years ago,Angry waiters,1566652196,False
ChIJkR_935W3EEcRpI5zkywIOJw,Mike Baldwin,en,en,5,6 months ago,Decided to give this new place a try having eaten previously in Kłomnice. Everything was excellent and there was nothing to be improved on.,1714142784,False
ChIJkR_935W3EEcRpI5zkywIOJw,Sven Bu,en,en,2,3 months ago,"The food was disappointing and the dishes are small, but that was ok, because the taste was very boring. The Service was friendly, but unprofessional, plates came with big delay. I was there now one time, a second time wouldn't be necessary. If they want improve the service and food, there is a lot space to grow!",1721161479,False
ChIJkR_935W3EEcRpI5zkywIOJw,Kasia Szczęsny,en,en,5,3 months ago,"Good food, served quickly. Friendly stuff.",1721120026,False
ChIJkR_935W3EEcRpI5zkywIOJw,Robert Peychi,en,en,2,5 months ago,Average food and awful service.,1714849170,False
ChIJkR_935W3EEcRpI5zkywIOJw,Łukasz Krawczyk,en-US,pl,5,2 weeks ago,"The restaurant itself has a very homely and cozy atmosphere. When you enter, you feel that this is a special place. Nicely decorated like a mountain cottage.
The food itself was very well seasoned. Meat cuisine, which suits me very well :) but they also have vegetarian options and there is plenty to choose from.
I was surprised by the service, I didn't have to wait long for the food. Extremely fast. The waitresses are nice and smiling. I felt extremely welcomed.
I highly recommend it because it's worth going for delicious food to a place where you feel like you're a regular guest. And that's exactly how I felt.
Best regards and I will definitely visit there again.",1728822721,True
ChIJ0auxEti1EEcR-rUaMHB7Fpc,Stevey C,en,en,5,a year ago,"My wife's favourite pizza restaurant in Częstochowa.... And she's fussy!

We tend to eat here minimum of once a month, and the pizzas are almost always excellent.
Odd occasions, the toppings make the base a little soggy.

The staff are always friendly, service efficient, and have a good wine list.

I loved the pizza of the week options. My personal favourite had a delicately spiced pumpkin substitute for tomato/ white sauce the one time, and it was awesome a great twist.",1683464651,False
ChIJ0auxEti1EEcR-rUaMHB7Fpc,Marek Blecha,en,en,4,10 months ago,"Staff great, pizza was served guixkly and hot. Tastefull.

Maybe bigger variety of ""pomodoro"" pizzas will be nice.
Tables free, but not for 6 people...",1703785691,False
ChIJ0auxEti1EEcR-rUaMHB7Fpc,drbzyk4,en,en,2,2 months ago,"I visited a local pizza restaurant and found the pizza disappointing. The crust was soggy and lacked flavor, despite fresh toppings. overall, it didn’t meet my expectations.",1723496089,False
ChIJ0auxEti1EEcR-rUaMHB7Fpc,Ashwath Puttur,en,en,3,2 years ago,"It is not best one Italian in Czestochowa 😏, Pizza was soggy.
But ingredients were of good quality, ambience and overall service was great 😉",1662034603,False
ChIJ0auxEti1EEcR-rUaMHB7Fpc,Dirk Voelcker,en,en,5,3 years ago,"Great! ""Pizza di Mare"" very delicious! Nice Restaurant, friendly Service!",1613760844,False
ChIJsQdm0aK1EEcR1MHmFBnbL9I,droehne,en,en,3,2 months ago,"The restaurant is located on the lively main alley of Czestochowa, a very nice and popular area where you can find lots of restaurants, bars and shops. That's probably the reason for the relatively high prices compared to the quality of food. Service was nice. We ordered something to take away at this restaurant because it was quite late (10 p.m.) and most restaurants close already around 9 p.m., as it is not so popular to eat late in Poland.
The food was OK, but nothing special. My Ramen was over salted, the rest was fine.",1722928752,False
ChIJsQdm0aK1EEcR1MHmFBnbL9I,Laszlo Schneider,en,en,5,a year ago,"So far so good. Looks delicious with their menu, classical thai, Korean & Chinese dishes, with a formal explanation on their dishes. Weather couldve been better, but not complaining. 👏",1688138265,False
ChIJsQdm0aK1EEcR1MHmFBnbL9I,Skez Way,en,en,1,3 months ago,"We waited until we were approached for 13 minutes, dishes were brought out quickly, tasty, asked to count us waited for the bill 10 minutes",1721501816,False
ChIJsQdm0aK1EEcR1MHmFBnbL9I,Magda Brzdąk,en,en,5,a year ago,"Very tasty food but definitely as the name suggests - inspired by Asian cuisine, not really a typical Asian cuisine. They have a variety of Thai, Korean, Japanese and Chinese. Pad Thai doesn’t really taste like Pad Thai - more like chicken chow main but still quite tasty!
Bao buns also really nice 👌🏻
I’d 100% go again 🙌🏻",1686515142,False
ChIJsQdm0aK1EEcR1MHmFBnbL9I,Ashwath Puttur,en,en,4,a year ago,"We enjoyed the evening :D
Food was ok!, but can be improved in taste!",1672741872,False
ChIJ9Wbsum61EEcRN2t7GJD9OYY,0 B,en,en,5,10 months ago,"Brunch Square Restaurant, Czestochowa
Everything was really tasty. The drinks are perfectly balanced and the soup was one of the best we've ever had. 5/5 Would recommend.

Beef Tatar 🐄
Mushroom Soup 🍄
Salmon Risotto 🐟
Octopus Tagliatelle 🦑
Spiced Apple Whiskey Sour 🍏
Tiki Island 🏝️",1702730737,False
ChIJ9Wbsum61EEcRN2t7GJD9OYY,Jean Jasinski,en,en,5,2 months ago,"I can strongly recommend this restaurant! My girlfriend and I had breakfast here and we were not disappointed:) Even though it is not directly on Aleja Najświętszej Maryi Panny, it is well worth to walk 1-2 minutes for a excellent experience. The food was lovely, short menu also in English but the beverage card was only in polish. We did not ask about an English one, because I could translate for my girlfriend who doesn’t know Polish. Our waiter Tomasz overheard us speaking a different language and switched to English (when we walked in I spoke Polish with him). Maybe the restaurant does not have an English beverage card since he did not offer one, but that does not impact his excellent service in our view. It has become one of our favourite restaurants here in Częstochowa!",1724237434,False
ChIJ9Wbsum61EEcRN2t7GJD9OYY,Michal Wszolek,en,en,5,a year ago,"Lovely place, food was amazing, very profesional And knowledgeable staff, great atmosphere and brilliant service, highly recommend",1697804880,False
ChIJ9Wbsum61EEcRN2t7GJD9OYY,Jon Baumgart,en,en,5,10 months ago,"Hands down the best English breakfast in Częstochowa. If you are looking for high quality Polish cuisine in Częstochowa, then I highly recommend Brunch Square.

The chef puts serious effort into every dish and the taste is amazing. High quality food, amazing service, A+",1702375364,False
ChIJ9Wbsum61EEcRN2t7GJD9OYY,Tristan Dixon,en,en,5,a year ago,The food was excellent with brilliant customer service with out braking the bank would recommend to anyone visiting czestochowa,1697804897,False
ChIJ8QbhYHa2EEcRtqki6Ew-LxM,Mabelle Chedid,en,en,5,2 months ago,"Nice restaurant, delicious food, kids and pet friendly:) the price vis-a-vis the quality and size of the dishes is reasonable.",1722934909,False
ChIJ8QbhYHa2EEcRtqki6Ew-LxM,Olga Klein,en,en,5,2 years ago,"Good quality for this value. Like home made Polish food, with not so high prices like in a big cities. Don't expect some super exclusive taste or servings, but you get what you expect. Everything is fresh, and tasty. The service is nice. The toilet is something definitely to improve.",1656845099,False
ChIJ8QbhYHa2EEcRtqki6Ew-LxM,Marek Woda,en,en,2,a year ago,"Stay away!

The décor is a matter of taste, but the quality of service is not.
When asked what fruit the citrus lemonade is made of, the bored waitress answers with a grimace on her face as it is written: made of citrus fruit (!).

Strawberry lemonade - embarrassing. This thing didn't even stand next to strawberries, it's an undrinkable liquid made with half a kilo of sugar and no taste of strawberries.

The sour soup we ordered turned out to be very good.

Asking for payment of the bill - waiting for almost 10 minutes.

I recommend avoiding it by a long shot, there are establishments in the area with better service!",1684682013,False
ChIJ8QbhYHa2EEcRtqki6Ew-LxM,Wiola Sant,en,en,5,a week ago,"Delicious, I recommend it. It looks small, but very family-like",1729424280,False
ChIJ8QbhYHa2EEcRtqki6Ew-LxM,Matthew Gregor,en,en,5,2 years ago,"I stopped in for a quick lunch and had an amazing sausage and egg soup. The menu has English on it, so you can read and understand what your getting if your Polish is rusty. Staff was very nice and the food came out fast.

A good place to go after visiting Jasna Gora.",1657286099,False
ChIJd4fxbNi1EEcRXeRdLxjdAks,Alex,en,en,5,a month ago,"Walked into this restaurant on a wet and windy day and was greeted with friendly efficiency. Specials explained and orders taken. We were very happy with our selection. Flavoursome, yet delicate. Nice touch at the end with some coffee ice-cream to finish off.",1726334009,False
ChIJd4fxbNi1EEcRXeRdLxjdAks,Rok Stražar,en,en,5,a month ago,"I finally found a restaurant named after me😀.
I think it is the first time I went after Lonelyplanet's recomendation and I loved it.
My wife said it was the best fish in years (that kinda hurt, because I cook fish at home) and my duck....wow.
I noticed that Poles use more duck than chicken, because you can always find duck on the menu.",1727679466,False
