place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated
ChIJb7MQjW9bFkcRJwL6Z5XtRGc,Slawomir Adamski,en,en,2,2 months ago,"Great location. Nice clean, modern rooms. Close enough to city centre and Wawel. Unfortunately we went through few hurdles... Reserved room for 3 .... double bed + 1 single for our daughter, ended up sleeping 3 ppl on 2 singles due lack off add on kids beds... Receptionists should offer us a bigger room in exchange here but apparently to much families check in... Anyway not very good nights sleep... Also one elevator didn't worked and other operated with room keys make everything twice more annoying and confusing. Place kinda lacking clear instructions what and where, carpark has no clear exit route...and 80 pln for a day it's kinda excessive....Don't think we will be back again...",1723786785,False
ChIJb7MQjW9bFkcRJwL6Z5XtRGc,Nora Alkhayyal,en,en,1,2 months ago,"Very bad staff and service. They made my brother sit in the restaurant for 3 hours for 25 zloty. they could have put it under the room, the lobby guy “Micheal” was very rude and didn’t bother to help!!! The room was fine but had so many damages including a broken lock in the bathroom and the bathroom had a very bad smell, they aren’t being cleaned properly.The location is so far from the city as well. I wouldn’t suggest anyone to buy for breakfast if you wake up little late you will only find the leftovers..",1723821683,False
ChIJb7MQjW9bFkcRJwL6Z5XtRGc,Kujbus Zsófia,en,en,5,4 months ago,"We had a wonderful stay at Park Inn Radisson Hotel!
The location is a good 20 minutes walk to the Wavel Castle and also very close to the Old Town! The old town area is so beautiful as well! There is an underground parking if you would like to visit Krakow by car.
Paola was exceptional and she was very kind! Highly recommend this hotel!",1718806228,False
ChIJoVrbLRBbFkcR8Bjocs_m7rE,John Harris,en,en,5,in the last week,"Great place on the main drag for a craft beer and cheap food. Up a short flight of stairs, it's like having a beer in a cozy living room. Great selection of draft and craft beers, which almost all under $5. The Polish Honey beer was different but very good. I had mushroom soup for $2, and my partner got two egg sandwiches for $6. They also serve free popcorn.",1729619713,False
ChIJoVrbLRBbFkcR8Bjocs_m7rE,Isaac Hughes,en,en,5,a month ago,My girlfriend and I visited here for a quick drink whilst in the old town of Krakow and we're very pleasantly surprised. The cocktails were very nice and very affordable and the selection of beers were wonderful. Would definitely recommend.,1726782164,False
ChIJoVrbLRBbFkcR8Bjocs_m7rE,Liam Burford,en,en,4,a month ago,First rate service. Docked a star (sorry!) as ABV's (alcohol content) and bottle volume (500ml of 8% beer is very different to 250ml of 4% beer!) not on menu....made it tough to choose from the lovely beer you have! Also geared towards people eating rather than those visiting for a drink only.,1726597666,False
ChIJoVrbLRBbFkcR8Bjocs_m7rE,Alina,en,en,5,3 months ago,"So good restaurant, fast staff, a pancake with mushrooms is the best thing I've eaten in my life. super soup for lunch, super cheese in batter. A wide variety of beers, good non-alcoholic lemonades. at 22.30 we were able to have dinner very quickly and incredibly tasty. Dishes in the Polish tradition are cheap, large portions and delicious. There is no loud music at night, you can speak with friends.We had lunch outside under the grapes, we also really liked it. Thank you so much for your staff and such delicious food. the whole family is delighted and we want to see you again.",1722097272,False
ChIJoVrbLRBbFkcR8Bjocs_m7rE,Zoe x,en,en,5,3 months ago,"We went almost everyday during our week in Krakow, and Victoria served us every time, she was brilliant. Super attentive and friendly (recognised us from previous visits), the food and drink was brilliant (a burger and a beer for happy hour was perfect after a long day!) lovely venue with a beautiful outside terrace - would go back to Krakow again just for this place!!!",1722027746,False
ChIJ41r4PmdbFkcR1g3uErae7Lk,Zethan Budgen,en,en,1,4 months ago,"where do I begin, first, there was mold at the bottom of the kettle, the room service was horrible, I didn’t even have a mattress so I asked for one, immediately got taken away from me by room service, the wifi signal is absolutely horrible, there was still coffee stains in the mugs, the lid of the kettle was broken, all around, ruined my trip to krakow",1718809275,False
ChIJ41r4PmdbFkcR1g3uErae7Lk,Ben Kacen,en,en,1,a month ago,A very bad place the worker treat you bad and without any respect the bowling is not free and there is a lot of problems with it,1725563344,False
ChIJ41r4PmdbFkcR1g3uErae7Lk,Zsolt Karpati,en,en,5,a year ago,"I have been to Wilga Hotel and I had a great night. We were bowling and playing pool and the staff was really nice. Kasia and Anastasia were very friendly they made great cocktails, and have been a wonderful company. I certainly recommend.",1671059953,False
ChIJ41r4PmdbFkcR1g3uErae7Lk,Sorin Chiriac,en,en,5,7 years ago,"While the area it's situated in doesn't impress, it only adds to the surprise that you get once you enter the hotel. It's a very modern interior, with well decorated hallways. The rooms are very clean, a good size with plenty of storage space and the bathrooms are well equipped. The beds are surprisingly comfortable, providing a good night's sleep. The staff have been supremely welcoming and friendly, even more so as I don't speak Polish. Everyone was very accommodating and I always got the sense that my needs were a priority. If there is one criticism I have it'd have to be the internet speed. On average I was getting about 2mbps. Breakfast was included in the price, but I haven't tried it so I can't speak to the quality of the food. Overall I would definitely recommend this hotel to those that wish to stay within easy reach of central Krakow at a reasonable price. Given the opportunity, I would happily stay here again.",1501011124,False
ChIJ41r4PmdbFkcR1g3uErae7Lk,Ildikó Kőrös,en,en,5,a year ago,"Good location, situated in a silent street, within walking distance to Wawel and Kazimierz. Friendly and helpful staff, cosy and clean rooms, excellent breakfast buffet, tasty dinners.",1692300723,False
ChIJf4Etug5bFkcRyq0rJ_UpcGk,B Skylar,en,en,5,3 weeks ago,"Very impressive food and environment! Today was the last day to stay here so it was the final dinner of Krakow. Soup was served with couples of dumplings, which tasted a bit sour and spicy (I’m a huge fan of sour flavor btw). Duck fillets with apple ginger sauce was the best combination as far as I’m concerned. Drink was a sunrise mock tail. If you prefer a quiet place just go to the restaurant area.",1728066316,False
ChIJf4Etug5bFkcRyq0rJ_UpcGk,Ilya Grishmanovsky,en,en,5,a month ago,"Many interesting and tasty sorts of beer made here. I've been there several times while staying in Krakow, and it is always full of people, but we could always find a place to sit. It's one of my favorite places in Krakow!",1726859244,False
ChIJf4Etug5bFkcRyq0rJ_UpcGk,Sabrina Fenn,en,en,5,2 months ago,"This place is an absolute must visit location for anyone who enjoys craft beer. They have several to choose from and all of them are delicious.

You can pick sizes for the beer, from mini taster ones 1/8th per taster, right through to a 5 litre tube with pump that they deliver to your table and you can share with friends.

My favourite was the honey beer.

It's slightly hidden as it's down a set of steps to access it, but opens out once you are downstairs into a restaurant and bar area.

I ate here too and each night they have a special offer. The food was delicious.

100% recommend!",1724099650,False
ChIJf4Etug5bFkcRyq0rJ_UpcGk,Jiri Kropac,en,en,5,4 months ago,"Browar is a huge restaurant a bar in historical and cellar-like interior. Even though it is little dark, it is still cozy with oldish atmosphere.
This place is suitable for groups as well as for pairs or singles.
We had a selection of traditional meat plates, dumpligs, sides and pickles, acompanied by several kinds of beers. All was super delicious🍻
The staff was nice and friendly. The service was fast.",1718709187,False
ChIJf4Etug5bFkcRyq0rJ_UpcGk,Maciej Targosz,en,en,5,5 months ago,"The establishment situated in the basement offers a pleasant ambiance with a comfortable climate. The culinary offerings are of high quality, and the service provided by the staff is exceptionally hospitable. Additionally, the establishment boasts an extensive selection of locally brewed beers, which are not readily available elsewhere. 🍻🍺
#beerlovers",1715574929,False
ChIJB-RUAdZbFkcRON0kbMYDw_8,Kim Frederiksen,en,en,4,4 months ago,"Very very nice, calm and relaxed ""hotel"". Right next to the church, I think that the monks might have lived in this building in the past ? Price is nice, service is super nice (thx Marta) rooms are nice and very clean. I traveled work related, but am tempted to return to Miodosytnia privatly with my familly  ;-9",1718450843,False
